change_dir;change_followerGap;change_followerSecureGap;change_from;change_id;change_leaderGap;change_leaderSecureGap;change_origLeaderGap;change_origLeaderSecureGap;change_pos;change_reason;change_speed;change_time;change_to;change_type
-1;134.82;18.70;gneE0_2;412;133.11;28.51;146.77;15.47;1287.19;keepRight;25.96;469.00;gneE0_1;DEFAULT_VEHTYPE
-1;30.45;24.74;gneE0_2;415;99.38;18.71;251.14;8.22;1182.81;keepRight;24.75;469.00;gneE0_1;DEFAULT_VEHTYPE
-1;59.80;25.77;gneE0_2;435;88.80;7.91;151.36;9.65;600.70;keepRight;21.39;469.00;gneE0_1;DEFAULT_VEHTYPE
-1;112.39;41.61;gneE0_2;455;56.23;5.24;175.96;0.00;301.80;keepRight;20.86;474.00;gneE0_1;DEFAULT_VEHTYPE
-1;77.06;50.16;gneE0_4;454;80.40;27.87;469.86;4.83;405.83;keepRight;25.82;476.00;gneE0_3;DEFAULT_VEHTYPE
-1;181.43;10.96;gneE0_1;435;42.72;0.42;109.71;4.26;773.08;keepRight;21.02;477.00;gneE0_0;DEFAULT_VEHTYPE
-1;120.97;56.96;gneE0_3;443;72.44;9.03;236.15;8.17;758.69;keepRight;24.68;479.00;gneE0_2;DEFAULT_VEHTYPE
-1;115.31;33.91;gneE0_4;459;65.62;0.00;621.53;0.00;343.70;keepRight;22.85;479.00;gneE0_3;DEFAULT_VEHTYPE
-1;168.05;29.40;gneE0_3;451;64.62;0.00;149.71;13.62;593.37;keepRight;25.19;480.00;gneE0_2;DEFAULT_VEHTYPE
-1;104.41;50.05;gneE0_1;455;25.42;6.51;72.52;10.93;451.25;keepRight;20.82;481.00;gneE0_0;DEFAULT_VEHTYPE
-1;27.77;22.67;gneE0_2;396;21.50;17.29;None;None;1942.10;keepRight;25.05;482.00;gneE0_1;DEFAULT_VEHTYPE
-1;105.27;0.00;gneE0_3;422;326.32;28.75;425.21;21.08;1493.69;keepRight;28.09;483.00;gneE0_2;DEFAULT_VEHTYPE
-1;43.34;25.78;gneE0_2;467;164.14;30.99;148.66;49.13;275.67;keepRight;26.90;484.00;gneE0_1;DEFAULT_VEHTYPE
-1;18.64;0.00;gneE0_3;478;375.03;0.00;84.25;0.00;49.30;keepRight;12.57;484.00;gneE0_2;DEFAULT_VEHTYPE
-1;23.22;19.59;gneE0_3;459;69.63;7.53;117.25;3.95;547.68;keepRight;22.71;488.00;gneE0_2;DEFAULT_VEHTYPE
-1;86.87;26.58;gneE0_3;454;82.47;22.14;259.71;10.50;739.83;keepRight;25.46;489.00;gneE0_2;DEFAULT_VEHTYPE
-1;27.64;20.82;gneE0_2;443;37.94;19.39;98.84;15.05;1087.63;keepRight;25.59;492.00;gneE0_1;DEFAULT_VEHTYPE
-1;26.45;18.17;gneE0_1;472;73.01;18.61;95.07;12.10;373.09;keepRight;24.82;493.00;gneE0_0;DEFAULT_VEHTYPE
-1;125.60;23.66;gneE0_4;475;87.11;0.00;158.49;7.81;287.32;keepRight;23.14;493.00;gneE0_3;DEFAULT_VEHTYPE
-1;26.93;17.50;gneE0_1;432;136.28;18.35;185.52;31.78;1346.63;keepRight;24.25;495.00;gneE0_0;DEFAULT_VEHTYPE
-1;24.40;5.01;gneE0_1;447;197.51;27.31;168.28;6.58;955.45;keepRight;22.36;495.00;gneE0_0;DEFAULT_VEHTYPE
-1;54.14;33.22;gneE0_2;428;160.45;27.89;178.48;24.51;1394.55;keepRight;23.69;496.00;gneE0_1;DEFAULT_VEHTYPE
-1;122.83;43.01;gneE0_2;459;30.38;6.41;97.63;9.61;798.36;keepRight;22.22;499.00;gneE0_1;DEFAULT_VEHTYPE
-1;317.93;23.37;gneE0_3;464;51.60;12.60;291.39;0.00;759.84;keepRight;24.04;501.00;gneE0_2;DEFAULT_VEHTYPE
-1;63.03;20.93;gneE0_2;451;136.05;28.75;156.60;5.07;1163.17;keepRight;25.82;502.00;gneE0_1;DEFAULT_VEHTYPE
-1;89.88;27.10;gneE0_3;484;84.34;7.92;56.12;14.79;347.56;keepRight;23.21;503.00;gneE0_2;DEFAULT_VEHTYPE
-1;211.37;8.13;gneE0_4;463;146.49;23.54;716.31;28.47;995.08;keepRight;29.30;504.00;gneE0_3;DEFAULT_VEHTYPE
-1;27.11;24.43;gneE0_3;475;289.49;10.37;140.89;0.00;538.64;keepRight;22.44;504.00;gneE0_2;DEFAULT_VEHTYPE
-1;53.13;9.27;gneE0_3;489;101.22;9.95;71.10;9.88;170.34;keepRight;21.37;504.00;gneE0_2;DEFAULT_VEHTYPE
-1;152.12;26.07;gneE0_4;479;28.92;12.51;118.88;10.53;450.78;keepRight;23.42;506.00;gneE0_3;DEFAULT_VEHTYPE
-1;None;None;gneE0_1;495;130.61;16.23;52.29;31.26;202.49;keepRight;23.34;509.00;gneE0_0;DEFAULT_VEHTYPE
-1;6.33;0.00;gneE0_1;453;71.88;24.50;69.65;19.23;1217.71;keepRight;23.13;510.00;gneE0_0;DEFAULT_VEHTYPE
-1;84.46;22.72;gneE0_4;477;174.84;14.67;221.27;22.29;752.65;keepRight;25.63;513.00;gneE0_3;DEFAULT_VEHTYPE
-1;29.15;26.29;gneE0_1;486;80.19;13.36;166.99;25.52;469.96;keepRight;23.61;513.00;gneE0_0;DEFAULT_VEHTYPE
-1;41.83;37.94;gneE0_1;492;85.46;6.24;291.59;10.38;345.36;keepRight;20.80;513.00;gneE0_0;DEFAULT_VEHTYPE
-1;None;None;gneE0_4;493;135.76;21.04;94.11;7.04;318.35;keepRight;23.51;513.00;gneE0_3;DEFAULT_VEHTYPE
-1;60.58;20.29;gneE0_4;465;175.38;19.11;None;None;1104.10;keepRight;27.14;514.00;gneE0_3;DEFAULT_VEHTYPE
-1;None;None;gneE0_2;487;145.35;35.09;88.02;29.02;514.00;keepRight;24.54;514.00;gneE0_1;DEFAULT_VEHTYPE
-1;None;None;gneE0_2;489;124.99;6.85;218.01;11.33;384.01;keepRight;21.41;514.00;gneE0_1;DEFAULT_VEHTYPE
-1;None;None;gneE0_4;497;57.31;22.37;159.44;7.31;279.76;keepRight;23.50;514.00;gneE0_3;DEFAULT_VEHTYPE
-1;148.96;42.85;gneE0_1;474;29.01;18.74;265.28;16.55;787.07;keepRight;22.58;516.00;gneE0_0;DEFAULT_VEHTYPE
-1;None;None;gneE0_2;498;172.02;30.14;58.66;38.61;249.68;keepRight;23.12;516.00;gneE0_1;DEFAULT_VEHTYPE
-1;207.66;0.00;gneE0_3;471;102.50;38.62;69.78;33.61;1043.12;keepRight;27.27;517.00;gneE0_2;DEFAULT_VEHTYPE
-1;93.30;25.80;gneE0_2;475;246.44;10.11;207.66;0.00;830.46;keepRight;22.08;517.00;gneE0_1;DEFAULT_VEHTYPE
-1;81.73;1.61;gneE0_3;458;220.72;40.73;258.00;37.60;1568.23;keepRight;29.85;518.00;gneE0_2;DEFAULT_VEHTYPE
-1;49.38;26.45;gneE0_2;457;100.98;25.12;95.58;26.11;1456.82;keepRight;25.16;521.00;gneE0_1;DEFAULT_VEHTYPE
-1;71.67;68.79;gneE0_3;488;115.44;20.81;144.88;21.25;719.60;keepRight;23.18;524.00;gneE0_2;DEFAULT_VEHTYPE
-1;55.59;22.32;gneE0_3;477;202.53;16.24;263.36;25.17;1058.63;keepRight;26.00;525.00;gneE0_2;DEFAULT_VEHTYPE
-1;74.42;23.18;gneE0_3;493;67.13;0.00;281.63;25.77;629.69;keepRight;23.76;526.00;gneE0_2;DEFAULT_VEHTYPE
-1;53.76;10.18;gneE0_3;465;102.45;17.89;203.48;18.87;1479.61;keepRight;27.27;528.00;gneE0_2;DEFAULT_VEHTYPE
-1;19.12;14.31;gneE0_3;497;55.10;23.82;339.09;29.38;641.17;keepRight;24.15;529.00;gneE0_2;DEFAULT_VEHTYPE
-1;24.75;17.49;gneE0_3;479;53.94;16.45;85.21;14.44;1031.95;keepRight;23.88;531.00;gneE0_2;DEFAULT_VEHTYPE
-1;None;None;gneE0_4;483;140.73;21.10;472.49;15.37;1001.48;keepRight;24.39;532.00;gneE0_3;DEFAULT_VEHTYPE
-1;40.11;14.07;gneE0_1;449;None;None;None;None;1928.72;keepRight;24.00;536.00;gneE0_0;DEFAULT_VEHTYPE
-1;98.12;27.12;gneE0_2;454;None;None;None;None;1965.76;keepRight;25.64;537.00;gneE0_1;DEFAULT_VEHTYPE
-1;76.83;11.44;gneE0_2;477;200.74;26.01;228.20;22.60;1388.66;keepRight;25.55;538.00;gneE0_1;DEFAULT_VEHTYPE
-1;97.16;31.50;gneE0_2;479;42.76;6.99;75.71;9.80;1264.27;keepRight;22.84;541.00;gneE0_1;DEFAULT_VEHTYPE
-1;18.62;8.30;gneE0_2;493;168.87;26.43;92.26;28.79;988.24;keepRight;24.64;541.00;gneE0_1;DEFAULT_VEHTYPE
-1;25.10;9.64;gneE0_2;478;57.82;24.80;292.47;20.38;1427.22;keepRight;24.99;542.00;gneE0_1;DEFAULT_VEHTYPE
-1;21.22;17.85;gneE0_1;475;43.65;19.21;42.80;14.10;1578.54;keepRight;23.23;550.00;gneE0_0;DEFAULT_VEHTYPE
-1;62.84;7.12;gneE0_1;493;111.35;26.14;164.14;27.18;1253.71;keepRight;24.60;552.00;gneE0_0;DEFAULT_VEHTYPE
-1;3.74;0.00;gneE0_1;467;None;None;None;None;1997.40;keepRight;25.34;553.00;gneE0_0;DEFAULT_VEHTYPE
-1;29.08;20.01;gneE0_3;481;None;None;None;None;1683.46;keepRight;26.10;553.00;gneE0_2;DEFAULT_VEHTYPE
-1;190.51;14.73;gneE0_2;488;33.76;19.15;117.92;17.95;1503.53;keepRight;23.57;557.00;gneE0_1;DEFAULT_VEHTYPE
-1;20.60;5.95;gneE0_2;497;181.38;28.49;194.58;0.00;1504.74;keepRight;24.39;565.00;gneE0_1;DEFAULT_VEHTYPE
-1;88.03;8.41;gneE0_1;497;None;None;None;None;1984.13;keepRight;23.69;585.00;gneE0_0;DEFAULT_VEHTYPE
