change_dir;change_followerGap;change_followerSecureGap;change_from;change_id;change_leaderGap;change_leaderSecureGap;change_origLeaderGap;change_origLeaderSecureGap;change_pos;change_reason;change_speed;change_time;change_to;change_type
-1;13.52;6.97;gneE0_1;458;67.57;15.41;149.26;0.78;247.40;keepRight;21.71;477.00;gneE0_0;DEFAULT_VEHTYPE
-1;24.10;20.40;gneE0_1;432;45.77;17.24;90.28;9.45;834.53;keepRight;21.82;479.00;gneE0_0;DEFAULT_VEHTYPE
-1;61.76;25.31;gneE0_2;444;48.73;2.62;314.56;15.47;642.45;keepRight;23.05;479.00;gneE0_1;DEFAULT_VEHTYPE
-1;26.18;14.68;gneE0_1;389;None;None;None;None;1974.83;keepRight;23.25;480.00;gneE0_0;DEFAULT_VEHTYPE
-1;31.42;23.82;gneE0_3;455;98.53;31.62;111.88;18.00;410.00;keepRight;25.92;480.00;gneE0_2;DEFAULT_VEHTYPE
-1;296.56;25.90;gneE0_2;422;107.49;19.45;142.73;17.24;1356.77;keepRight;25.43;481.00;gneE0_1;DEFAULT_VEHTYPE
-1;29.67;21.51;gneE0_2;453;78.53;25.67;113.53;24.99;564.40;keepRight;25.93;482.00;gneE0_1;DEFAULT_VEHTYPE
-1;81.33;31.35;gneE0_2;428;210.01;16.83;178.38;0.00;1193.30;keepRight;24.49;483.00;gneE0_1;DEFAULT_VEHTYPE
-1;257.98;32.00;gneE0_3;438;88.63;18.92;118.53;12.11;997.29;keepRight;25.01;484.00;gneE0_2;DEFAULT_VEHTYPE
-1;271.45;27.77;gneE0_3;425;35.29;13.37;489.61;25.11;1394.09;keepRight;26.52;485.00;gneE0_2;DEFAULT_VEHTYPE
-1;24.63;16.92;gneE0_1;467;73.71;7.21;144.47;0.00;256.23;keepRight;21.27;485.00;gneE0_0;DEFAULT_VEHTYPE
-1;126.21;0.00;gneE0_4;474;72.85;0.00;309.16;0.00;138.58;keepRight;18.25;486.00;gneE0_3;DEFAULT_VEHTYPE
-1;11.45;6.23;gneE0_2;478;155.95;0.00;90.57;0.00;78.49;keepRight;15.82;486.00;gneE0_1;DEFAULT_VEHTYPE
-1;30.56;23.87;gneE0_4;462;230.31;24.61;83.40;33.92;504.98;keepRight;26.36;488.00;gneE0_3;DEFAULT_VEHTYPE
-1;30.76;24.29;gneE0_3;448;221.62;30.83;111.60;18.10;949.81;keepRight;26.66;491.00;gneE0_2;DEFAULT_VEHTYPE
-1;80.67;34.99;gneE0_4;459;144.87;13.29;545.79;0.00;669.36;keepRight;24.84;491.00;gneE0_3;DEFAULT_VEHTYPE
-1;31.59;28.33;gneE0_3;464;103.31;32.38;31.47;23.46;547.22;keepRight;26.02;491.00;gneE0_2;DEFAULT_VEHTYPE
-1;108.47;29.81;gneE0_3;474;84.13;0.00;122.65;0.00;251.48;keepRight;19.20;492.00;gneE0_2;DEFAULT_VEHTYPE
-1;33.52;27.59;gneE0_3;470;151.50;31.30;67.49;30.01;406.69;keepRight;27.55;493.00;gneE0_2;DEFAULT_VEHTYPE
-1;74.19;14.79;gneE0_2;416;None;None;None;None;1964.36;keepRight;27.70;494.00;gneE0_1;DEFAULT_VEHTYPE
-1;28.70;22.57;gneE0_3;436;231.33;34.30;None;None;1415.42;keepRight;26.93;495.00;gneE0_2;DEFAULT_VEHTYPE
-1;53.84;0.00;gneE0_4;481;355.99;16.25;1168.76;0.00;171.67;keepRight;25.01;495.00;gneE0_3;DEFAULT_VEHTYPE
-1;131.68;45.08;gneE0_2;438;65.56;16.72;99.37;18.48;1330.30;keepRight;25.00;497.00;gneE0_1;DEFAULT_VEHTYPE
-1;45.23;23.09;gneE0_1;478;65.31;0.00;208.10;0.00;310.23;keepRight;20.77;497.00;gneE0_0;DEFAULT_VEHTYPE
-1;9.27;5.80;gneE0_2;423;109.74;41.14;143.74;42.93;1805.84;keepRight;28.85;498.00;gneE0_1;DEFAULT_VEHTYPE
-1;57.74;47.96;gneE0_2;474;180.81;0.00;134.92;0.00;363.13;keepRight;18.15;498.00;gneE0_1;DEFAULT_VEHTYPE
-1;346.07;17.78;gneE0_4;433;None;None;None;None;1719.43;keepRight;29.27;499.00;gneE0_3;DEFAULT_VEHTYPE
-1;126.01;13.40;gneE0_3;446;194.34;34.70;75.32;32.49;1315.39;keepRight;28.09;500.00;gneE0_2;DEFAULT_VEHTYPE
-1;25.32;5.90;gneE0_2;447;129.83;19.20;35.03;27.44;1195.97;keepRight;26.20;502.00;gneE0_1;DEFAULT_VEHTYPE
-1;33.61;27.59;gneE0_2;460;114.12;28.63;51.54;20.83;917.86;keepRight;25.33;502.00;gneE0_1;DEFAULT_VEHTYPE
-1;24.03;18.09;gneE0_2;480;42.78;19.05;267.53;0.00;367.13;keepRight;21.25;503.00;gneE0_1;DEFAULT_VEHTYPE
-1;37.03;19.15;gneE0_2;448;91.79;23.57;132.52;20.28;1288.61;keepRight;26.35;504.00;gneE0_1;DEFAULT_VEHTYPE
-1;50.11;30.96;gneE0_2;455;57.02;25.78;395.55;12.39;1025.59;keepRight;25.03;504.00;gneE0_1;DEFAULT_VEHTYPE
-1;22.58;18.90;gneE0_1;474;67.34;4.71;224.07;0.00;474.62;keepRight;18.87;504.00;gneE0_0;DEFAULT_VEHTYPE
-1;25.39;22.06;gneE0_1;484;99.67;34.58;45.11;32.11;308.35;keepRight;22.67;504.00;gneE0_0;DEFAULT_VEHTYPE
-1;300.13;26.25;gneE0_3;451;231.50;10.59;66.05;13.96;1245.44;keepRight;25.38;506.00;gneE0_2;DEFAULT_VEHTYPE
-1;71.60;30.77;gneE0_3;437;110.93;32.97;362.07;19.35;1586.70;keepRight;27.71;507.00;gneE0_2;DEFAULT_VEHTYPE
-1;77.96;43.44;gneE0_4;491;82.96;0.00;135.89;0.00;288.63;keepRight;21.22;509.00;gneE0_3;DEFAULT_VEHTYPE
-1;87.01;42.25;gneE0_3;485;33.02;15.50;77.63;17.72;457.95;keepRight;23.28;510.00;gneE0_2;DEFAULT_VEHTYPE
-1;None;None;gneE0_2;497;103.95;15.56;54.70;5.07;182.89;keepRight;23.06;510.00;gneE0_1;DEFAULT_VEHTYPE
-1;151.97;0.00;gneE0_1;438;156.57;31.04;80.05;18.76;1689.52;keepRight;25.45;511.00;gneE0_0;DEFAULT_VEHTYPE
-1;100.06;28.53;gneE0_3;459;195.33;27.54;172.97;10.35;1201.88;keepRight;25.83;512.00;gneE0_2;DEFAULT_VEHTYPE
-1;40.45;19.38;gneE0_3;481;289.45;15.97;407.21;11.75;613.46;keepRight;24.56;513.00;gneE0_2;DEFAULT_VEHTYPE
-1;408.66;0.00;gneE0_4;443;None;None;None;None;1971.06;keepRight;31.75;515.00;gneE0_3;DEFAULT_VEHTYPE
-1;74.40;23.76;gneE0_3;449;169.86;18.84;None;None;1611.65;keepRight;26.82;517.00;gneE0_2;DEFAULT_VEHTYPE
-1;23.19;17.16;gneE0_1;497;166.68;10.74;122.28;12.54;386.79;keepRight;22.90;519.00;gneE0_0;DEFAULT_VEHTYPE
-1;29.59;21.72;gneE0_3;462;63.47;30.87;268.04;11.63;1336.86;keepRight;26.48;520.00;gneE0_2;DEFAULT_VEHTYPE
-1;27.76;20.47;gneE0_3;491;112.77;2.12;219.43;0.00;590.55;keepRight;22.34;523.00;gneE0_2;DEFAULT_VEHTYPE
-1;72.11;3.07;gneE0_2;481;55.84;23.14;317.14;7.81;882.32;keepRight;24.89;524.00;gneE0_1;DEFAULT_VEHTYPE
-1;21.64;16.28;gneE0_2;470;197.57;44.78;118.13;34.66;1269.77;keepRight;27.20;525.00;gneE0_1;DEFAULT_VEHTYPE
-1;41.15;8.71;gneE0_2;483;43.80;23.36;392.11;0.00;977.95;keepRight;23.94;530.00;gneE0_1;DEFAULT_VEHTYPE
-1;None;None;gneE0_2;491;39.54;9.22;136.26;11.83;765.79;keepRight;21.69;531.00;gneE0_1;DEFAULT_VEHTYPE
-1;29.86;22.51;gneE0_4;494;274.21;0.00;314.04;0.00;818.14;keepRight;25.48;532.00;gneE0_3;DEFAULT_VEHTYPE
-1;34.05;31.16;gneE0_4;487;389.82;47.71;None;None;1260.07;keepRight;30.57;536.00;gneE0_3;DEFAULT_VEHTYPE
-1;None;None;gneE0_3;499;94.24;29.19;118.06;27.30;811.01;keepRight;25.24;538.00;gneE0_2;DEFAULT_VEHTYPE
-1;None;None;gneE0_4;496;100.96;24.15;None;None;852.66;keepRight;24.48;539.00;gneE0_3;DEFAULT_VEHTYPE
-1;16.34;6.71;gneE0_2;485;57.26;22.09;511.81;0.00;1204.06;keepRight;23.63;542.00;gneE0_1;DEFAULT_VEHTYPE
-1;48.07;18.84;gneE0_3;494;101.68;18.16;371.43;0.00;1271.88;keepRight;25.64;550.00;gneE0_2;DEFAULT_VEHTYPE
-1;14.46;10.90;gneE0_1;480;153.36;20.29;37.35;10.73;1391.10;keepRight;20.45;552.00;gneE0_0;DEFAULT_VEHTYPE
-1;105.12;0.00;gneE0_1;471;None;None;None;None;1992.74;keepRight;25.95;554.00;gneE0_0;DEFAULT_VEHTYPE
-1;346.55;4.08;gneE0_3;487;None;None;None;None;1968.31;keepRight;30.59;559.00;gneE0_2;DEFAULT_VEHTYPE
-1;87.28;7.74;gneE0_1;485;None;None;None;None;1965.19;keepRight;23.72;575.00;gneE0_0;DEFAULT_VEHTYPE
